Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
turtleballs,65,34,1.91,6,0.77,0.4,4,0,1,1,8.00,0.00,Erroneous: 5,[ESPT] Nudgum: 6,"M1 GARAND: 55, MK2 GRENADE: 7, UNKNOWN: 2, M3 GREASE GUN: 1",http://144.126.151.248:8010/#/gamescoreboard/7339
[ESPT]Boomer,97,26,3.73,22,1.19,0.32,4,0,0,0,13.00,0.00,Rebelbred: 2,·[bardo]·ASALTANTE U: 5,"KARABINER 98K: 96, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7336
Sololess,71,20,3.55,15,0.97,0.27,6,0,0,0,13.00,0.00,[ESPT] WimZy: 3,SeraphUnbound: 6,"PPSH 41 W/DRUM: 33, SVT40: 16, MOSIN NAGANT 91/30: 11, SATCHEL CHARGE: 4, POMZ AP MINE: 3, RG-42 GRENADE: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7336
[ESPT] rupert,67,38,1.76,7,0.82,0.47,5,0,0,0,7.00,1.00,[ESPT]Boomer: 3,Dirt Almighty: 7,"SVT40: 23, PPSH 41: 19, MOSIN NAGANT 91/30: 10, MOSIN NAGANT M38: 9, PPSH 41 W/DRUM: 4, POMZ AP MINE: 2",http://144.126.151.248:8010/#/gamescoreboard/7336
cbn``*,116,9,12.89,45,1.59,0.12,2,0,1,1,16.00,1.00,Erroneous: 2,Toashty: 7,MG42: 116,http://144.126.151.248:8010/#/gamescoreboard/7330
[ESPT] FatherPig,68,12,5.67,21,1.11,0.2,3,0,0,0,16.00,1.00,LFZ1: 2,jerryrose12: 4,"GEWEHR 43: 63, KARABINER 98K: 4, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7330
user4571,75,7,10.71,70,0.99,0.09,3,10,0,0,55.00,1.00,Beautiful Death: 3,rwm04-: 5,"155MM HOWITZER [M114]: 70, M1A1 THOMPSON: 3, HULL M1919 [Sherman M4A3E2(76)]: 2",http://144.126.151.248:8010/#/gamescoreboard/7329
Soupernat,65,24,2.71,9,0.85,0.31,4,0,0,0,9.00,0.00,user4571: 3,Yoergermeister: 7,"KARABINER 98K: 60, PANZERSCHRECK: 3, FELDSPATEN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7329
user4571,132,22,6,55,0.83,0.14,4,2,1,1,24.00,1.00,Dr Rad: 3,Majest1k: 6,"75MM CANNON [Sherman M4A3(75)W]: 45, 76MM M1 GUN [Sherman M4A3E2(76)]: 39, FG42 x4: 15, COAXIAL M1919 [Sherman M4A3E2(76)]: 13, COAXIAL M1919 [Sherman M4A3(75)W]: 10, KARABINER 98K x8: 6, HULL M1919 [Sherman M4A3(75)W]: 2, UNKNOWN: 1, 75MM M3 GUN [Sherman M4A3E2]: 1",http://144.126.151.248:8010/#/gamescoreboard/7324
[ESPR]amoll32513,110,27,4.07,37,1.06,0.26,5,5,0,0,15.00,0.00,Steveland Cleamer: 9,Hugo: 7,"150MM HOWITZER [sFH 18]: 68, 155MM HOWITZER [M114]: 27, MP40: 12, M1 CARBINE: 3",http://144.126.151.248:8010/#/gamescoreboard/7324
DadKisser78,105,23,4.57,49,0.66,0.15,7,3,0,0,47.00,0.00,Marx: 6,DalZero: 6,"155MM HOWITZER [M114]: 77, 150MM HOWITZER [sFH 18]: 16, STG44: 7, M1A1 THOMPSON: 3, MP40: 2",http://144.126.151.248:8010/#/gamescoreboard/7324
Soupernat,85,22,3.86,14,0.88,0.23,2,0,0,0,16.00,1.00,the5: 3,the5: 7,"M1 GARAND: 71, KARABINER 98K: 13, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7324
Steveland Cleamer,85,52,1.63,14,0.54,0.33,5,0,2,1,14.00,0.00,DavidHayter: 5,themanlonnybax: 10,"M1903 SPRINGFIELD: 63, STG44: 15, MP40: 2, M2 AP MINE: 2, MG42: 1, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7324
Top,80,25,3.2,12,0.5,0.16,3,2,2,1,24.00,1.00,This Universe: 3,MunchieNinja: 3,"KARABINER 98K: 49, HULL M1919 [Sherman M4A3E2(76)]: 10, HULL M1919 [Sherman M4A3(75)W]: 6, M43 STIELHANDGRANATE: 6, 75MM CANNON [Sherman M4A3(75)W]: 3, 155MM HOWITZER [M114]: 2, COAXIAL M1919 [Sherman M4A3(75)W]: 2, M1A1 THOMPSON: 1, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7324
Crimson,69,14,4.93,31,0.77,0.16,2,3,1,1,13.00,1.00,[ESPR] Noles: 2,[OP] ⊕ The Last Werd: 7,"M6 37mm [M8 Greyhound]: 48, COAXIAL M1919 [M8 Greyhound]: 6, M1 GARAND: 6, M3 GREASE GUN: 3, SATCHEL: 2, 75MM CANNON [Sherman M4A3(75)W]: 1, Opel Blitz (Supply): 1, M2 AP MINE: 1, M1 CARBINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7324
DriveBy,91,47,1.94,10,1.05,0.54,5,0,0,0,7.00,1.00,TheOysterSauceKing: 4,DwnSyndrmWhale69: 7,"M1A1 THOMPSON: 88, UNKNOWN: 1, M3 KNIFE: 1, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7314
[ESPT] TendoFURY,85,4,21.25,36,0.97,0.05,1,1,0,0,31.00,9.00,Cabalen: 1,gabrielfoust: 7,"76MM M1 GUN [Sherman M4A3E2(76)]: 61, COAXIAL M1919 [Sherman M4A3E2(76)]: 18, 75MM CANNON [Sherman M4A3(75)W]: 4, UNKNOWN: 1, COLT M1911: 1",http://144.126.151.248:8010/#/gamescoreboard/7314
//stevE,85,35,2.43,13,0.97,0.4,5,0,0,0,6.00,0.00,Three: 4,[ESPT] Revenant: 6,"GEWEHR 43: 64, KARABINER 98K: 18, PANZERSCHRECK: 3",http://144.126.151.248:8010/#/gamescoreboard/7314
-TL- Stevens,83,23,3.61,29,0.94,0.26,4,3,0,0,14.00,1.00,[ESPT] Revenant: 3,[29IQ] Sarge: 5,"GEWEHR 43: 35, MG42: 31, 150MM HOWITZER [sFH 18]: 9, STG44: 5, SATCHEL: 1, LUGER P08: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7314
[ESPT] Revenant,83,38,2.18,15,0.92,0.42,6,0,0,0,7.00,0.00,//stevE: 6,Dan: 5,"M1 GARAND: 78, BAZOOKA: 4, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7314
Joh,75,15,5,19,0.86,0.17,2,0,0,0,15.00,1.00,//prankster: 2,BleuDrache: 7,"M1 GARAND: 73, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7314
//stevE,104,30,3.47,15,1.17,0.34,4,4,0,0,12.00,0.00,[ESPT] Overlord: 6,DriveBy: 8,"STG44: 71, SATCHEL: 13, MP40: 8, KARABINER 98K: 8, PANZERSCHRECK: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7311
//roberT,98,29,3.38,16,1.09,0.32,4,0,1,1,11.00,1.00,[ESPT] Excel: 4,Ruffie: 8,"MG42: 67, MP40: 25, SATCHEL: 3, LUGER P08: 1, FELDSPATEN: 1, KARABINER 98K: 1",http://144.126.151.248:8010/#/gamescoreboard/7311
//prankster,97,48,2.02,12,1.09,0.54,5,2,0,0,8.00,0.00,DriveBy: 5,Dirt Almighty: 5,"GEWEHR 43: 89, M43 STIELHANDGRANATE: 7, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7311
DriveBy,74,46,1.61,8,0.85,0.53,5,0,0,0,7.00,0.00,//stevE: 8,//prankster: 5,"M1A1 THOMPSON: 71, MK2 GRENADE: 3",http://144.126.151.248:8010/#/gamescoreboard/7311
[ESPT] Excel,70,28,2.5,19,1.06,0.42,4,0,1,1,13.00,1.00,//roberT: 4,Space Bastard: 5,"M1918A2 BAR: 64, UNKNOWN: 3, M3 GREASE GUN: 3",http://144.126.151.248:8010/#/gamescoreboard/7311
soLucky!,67,27,2.48,12,0.77,0.31,3,2,0,0,12.00,1.00,[ESPT] Lost: 5,KingMufasa24: 7,"GEWEHR 43: 64, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7311
[ESPT] Excel,66,19,3.47,25,1.34,0.39,3,0,2,1,7.00,0.00,[ESPT] Nudgum: 5,[ESPT] Mr. Wallace: 5,"STG44: 30, GEWEHR 43: 25, MG42: 10, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7309
Soupernat,97,14,6.93,36,1.28,0.18,2,0,1,1,19.00,1.00,GimpyGunner3: 2,Beautiful Death: 7,"M1 GARAND: 94, BAZOOKA: 1, UNKNOWN: 1, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7304
[ESPT] OokerTheApe,67,26,2.58,13,0.89,0.35,3,0,0,0,16.00,1.00,[ESPT] Ozzinator: 4,MarvelousPrince: 5,"M1 GARAND: 61, BAZOOKA: 3, M1A1 THOMPSON: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7304
[ESPT] WimZy,93,31,3,18,1.24,0.41,3,1,2,1,7.00,1.00,Nashudo: 3,[1stVA]Skm.Guecko: 6,"STG44: 80, KARABINER 98K: 7, UNKNOWN: 4, PANZERSCHRECK: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7303
[ESPT] Fortress,89,24,3.71,19,1.02,0.28,3,0,0,0,12.00,1.00,shaGGy: 3,shaGGy: 6,"MG42: 87, UNKNOWN: 1, GMC CCKW 353 (Supply): 1",http://144.126.151.248:8010/#/gamescoreboard/7303
SolarBear,86,11,7.82,46,0.96,0.12,3,0,0,0,22.00,1.00,XIII Scarton: 3,[1stVA]Skm.Guecko: 8,"150MM HOWITZER [sFH 18]: 75, KARABINER 98K: 11",http://144.126.151.248:8010/#/gamescoreboard/7303
[ESPT] Mr. Wallace,67,23,2.91,29,0.77,0.26,3,1,1,1,35.00,1.00,[ESPR] Kiwi: 3,Lee: 4,"GEWEHR 43: 31, 150MM HOWITZER [sFH 18]: 29, MP40: 5, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7303
I CANT READ,93,21,4.43,34,0.76,0.17,2,5,0,0,48.00,1.00,Ody: 2,Sir_Siegfried: 4,"150MM HOWITZER [sFH 18]: 33, M1 GARAND: 26, GEWEHR 43: 25, 155MM HOWITZER [M114]: 9",http://144.126.151.248:8010/#/gamescoreboard/7300
[ESPT] WimZy,90,23,3.91,23,0.72,0.18,2,2,1,1,28.00,1.00,XIII Scarton: 2,Lee: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 20, KARABINER 98K: 18, M1 GARAND: 15, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 14, MG42: 7, STG44: 4, COAXIAL MG34 [Sd.Kfz.171 Panther]: 3, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 2, GMC CCKW 353 (Transport): 1, GEWEHR 43: 1, COAXIAL MG34 [Sd.Kfz.234 Puma]: 1, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 1, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1, WALTHER P38: 1, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 1",http://144.126.151.248:8010/#/gamescoreboard/7300
[ESPT] Valhalla,78,29,2.69,24,0.77,0.29,5,1,0,0,25.00,0.00,[ESPT] Nudgum: 3,Dyse: 4,"GEWEHR 43: 58, M1A1 THOMPSON: 16, UNKNOWN: 3, STG44: 1",http://144.126.151.248:8010/#/gamescoreboard/7300
[ESPT] Mr. Wallace,74,39,1.9,15,0.71,0.37,5,0,0,0,11.00,0.00,VMI18: 5,HeyIamGR00T: 5,"M1 GARAND: 40, MP40: 23, MG42: 5, GEWEHR 43: 2, M2 AP MINE: 2, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7300
Top,71,17,4.18,12,0.58,0.14,2,3,1,1,23.00,1.00,Waldemir: 3,PrarieDogs: 6,"M1 GARAND: 39, BOMBING RUN: 20, MP40: 4, HULL MG34 [Sd.Kfz.161 Panzer IV]: 4, STRAFING RUN: 3, Sd.Kfz.121 Luchs: 1",http://144.126.151.248:8010/#/gamescoreboard/7300
Matt50caliber,69,20,3.45,27,0.57,0.17,3,3,0,0,30.00,1.00,[ESPT] rupert: 2,Gorganator: 4,"150MM HOWITZER [sFH 18]: 36, M1918A2 BAR: 26, KARABINER 98K: 3, M1 CARBINE: 2, MK2 GRENADE: 1, 155MM HOWITZER [M114]: 1",http://144.126.151.248:8010/#/gamescoreboard/7300
DriveBy,102,39,2.62,12,1.17,0.45,3,0,1,1,8.00,1.00,[ESPR] Noles: 4,EraSills: 7,"MP40: 100, M43 STIELHANDGRANATE: 2",http://144.126.151.248:8010/#/gamescoreboard/7295
[ESPT] rupert,96,24,4,12,1.35,0.34,3,0,2,1,6.00,0.00,EraSills: 3,ComradeConnor: 7,"GEWEHR 43: 90, M43 STIELHANDGRANATE: 4, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7295
Simms,66,22,3,25,0.75,0.25,5,3,1,1,20.00,0.00,DriveBy: 3,Serosh: 5,"M1 GARAND: 33, 155MM HOWITZER [M114]: 31, MK2 GRENADE: 2",http://144.126.151.248:8010/#/gamescoreboard/7295
[ESPT] WimZy,65,29,2.24,11,0.74,0.33,6,0,1,1,10.00,1.00,[ESPT] rupert: 6,Sxy_T-rex: 6,"M1903 SPRINGFIELD: 55, COLT M1911: 9, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7295
DOLCE LATTE,67,5,13.4,27,1.43,0.11,2,0,0,0,19.00,2.00,Two G's: 1,Brother Elpus: 5,"MOSIN NAGANT 1891: 38, MOSIN NAGANT 91/30: 15, DP-27: 12, 122MM HOWITZER [M1938 (M-30)]: 2",http://144.126.151.248:8010/#/gamescoreboard/7294
Sololess,101,20,5.05,26,1.16,0.23,3,1,0,0,12.00,1.00,Lazyarrow: 4,Windswepttrout: 10,"M1 GARAND: 92, BAZOOKA: 6, MK2 GRENADE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7285
[ESPT] OokerTheApe,71,35,2.03,12,0.81,0.4,4,0,0,0,8.00,0.00,[ESPT] MACK: 3,[ESPT] T_RAH: 5,"STG44: 66, M43 STIELHANDGRANATE: 4, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7285
Dr Duke,66,26,2.54,12,0.76,0.3,3,0,0,0,11.00,0.00,HOMER!: 4,[ESPT] PriestInPeril: 6,"M1903 SPRINGFIELD: 61, M2 AP MINE: 3, MK2 GRENADE: 2",http://144.126.151.248:8010/#/gamescoreboard/7285
[ESPT] Fr. Ted,65,2,32.5,61,0.75,0.02,1,1,0,0,63.00,3.00,L e i n: 1,ninjaofcoolnes: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 54, COAXIAL M1919 [Sherman M4A3E2(76)]: 7, HULL M1919 [Sherman M4A3E2(76)]: 3, Sherman M4A3E2(76): 1",http://144.126.151.248:8010/#/gamescoreboard/7285
FBII A Little Monkey,70,7,10,33,0.97,0.1,3,1,0,0,17.00,3.00,Firebrand: 1,Blondecougar49: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 24, 75MM CANNON [Sherman M4A3(75)W]: 18, COAXIAL M1919 [Sherman M4A3E2(76)]: 9, 37MM CANNON [Stuart M5A1]: 6, COAXIAL M1919 [Sherman M4A3(75)W]: 6, COAXIAL M1919 [Stuart M5A1]: 3, M1918A2 BAR: 2, COAXIAL M1919: 2",http://144.126.151.248:8010/#/gamescoreboard/7283
amoll32513,256,24,10.67,108,1.42,0.13,5,4,0,0,27.00,0.00,I CANT READ: 3,Goldenarm: 15,"150MM HOWITZER [sFH 18]: 236, M1A1 THOMPSON: 18, MP40: 2",http://144.126.151.248:8010/#/gamescoreboard/7282
[ESPT] Fortress,159,29,5.48,22,1.08,0.2,2,0,1,1,12.00,1.00,That1Guy: 2,Hojo: 9,"MG42: 88, BROWNING M1919: 68, UNKNOWN: 2, M1 GARAND: 1",http://144.126.151.248:8010/#/gamescoreboard/7282
I CANT READ,130,45,2.89,21,0.72,0.25,3,4,0,0,18.00,0.00,[ESPR] Kuhndog94: 7,Rustic Walls: 7,"155MM HOWITZER [M114]: 71, GEWEHR 43: 41, M1 GARAND: 14, M43 STIELHANDGRANATE: 3, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7282
[ESPT] Valhalla,128,51,2.51,12,0.8,0.32,4,1,2,1,12.00,0.00,[ESPT] GHOST: 6,Sleezy5000: 7,"GEWEHR 43: 104, BOMBING RUN: 9, STRAFING RUN: 6, M1A1 THOMPSON: 6, UNKNOWN: 2, GMC CCKW 353 (Supply): 1",http://144.126.151.248:8010/#/gamescoreboard/7282
[ESPT] GHOST,90,55,1.64,8,0.5,0.31,3,2,2,1,25.00,0.00,[ESPT] Valhalla: 5,[ESPT] Valhalla: 6,"M1 GARAND: 56, GEWEHR 43: 14, MP40: 9, MK2 GRENADE: 4, M1A1 THOMPSON: 3, M43 STIELHANDGRANATE: 3, KARABINER 98K: 1",http://144.126.151.248:8010/#/gamescoreboard/7282
VMI18,81,7,11.57,26,0.98,0.08,2,0,0,0,21.00,1.00,[ESPT] Spec: 3,Enkidu: 6,"75MM CANNON [Sherman M4A3(75)W]: 42, COAXIAL M1919 [Sherman M4A3(75)W]: 19, 76MM M1 GUN [Sherman M4A3E2(76)]: 10, COAXIAL M1919 [Sherman M4A3E2(76)]: 8, COAXIAL M1919: 1, M6 37mm [M8 Greyhound]: 1",http://144.126.151.248:8010/#/gamescoreboard/7282
PanzerRatte,81,26,3.12,27,0.46,0.15,3,11,1,1,14.00,1.00,Cloaked.: 4,YoMTVRapp: 8,"150MM HOWITZER [sFH 18]: 62, M1903 SPRINGFIELD: 16, KARABINER 98K: 3",http://144.126.151.248:8010/#/gamescoreboard/7282
Top,77,24,3.21,19,0.65,0.2,3,1,1,1,35.00,1.00,[ESPT] Fortress: 3,I CANT READ: 5,"BOMBING RUN: 26, M1A1 THOMPSON: 24, M1 GARAND: 9, STG44: 7, STRAFING RUN: 5, KARABINER 98K: 3, PRECISION STRIKE: 3",http://144.126.151.248:8010/#/gamescoreboard/7282
[ESPT] T_RAH,72,6,12,24,0.95,0.08,1,0,0,0,27.00,1.00,Guap: 1,_Its_Pepe_Silvia_: 8,FG42 x4: 72,http://144.126.151.248:8010/#/gamescoreboard/7280
DriveBy,77,22,3.5,16,1.15,0.33,3,0,1,1,7.00,1.00,UnicornKisses: 3,acidgoggles: 4,STG44: 77,http://144.126.151.248:8010/#/gamescoreboard/7279
[ESPT] Valhalla,74,15,4.93,26,1.4,0.28,6,0,0,0,11.00,1.00,HELLBØY.LET.LØØ$E: 3,GamersCave: 5,"M1903 SPRINGFIELD: 70, MK2 GRENADE: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7279
[ESPT] Valhalla,66,17,3.88,14,0.51,0.13,2,0,0,0,7.00,1.00,FurriesWillRise: 5,FurriesWillRise: 10,"GEWEHR 43: 65, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7272
[ESPT] Fortress,104,9,11.56,47,1.18,0.1,2,0,0,0,31.00,1.00,-TL-34ID- Gil: 2,[ESPT] MACK: 12,MG42: 104,http://144.126.151.248:8010/#/gamescoreboard/7266
[ESPT] Valhalla,94,51,1.84,8,1.06,0.58,4,1,1,1,7.00,0.00,Half eaten burrito: 8,Half eaten burrito: 8,"M1 GARAND: 93, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
-TL- INF3RN0,85,49,1.73,13,0.98,0.56,6,0,1,1,6.00,0.00,[ESPT] Fortress: 7,amoll32513: 10,"M1 GARAND: 63, BROWNING M1919: 17, MK2 GRENADE: 4, M1918A2 BAR: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
-TL- chickenNwaffles,84,56,1.5,7,0.95,0.64,5,1,2,1,6.00,0.00,-TL- Sivs: 9,-TL- MunkMunk: 12,"GEWEHR 43: 80, M43 STIELHANDGRANATE: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
-TL- Bloody-Nine,83,48,1.73,12,0.95,0.55,5,1,0,0,8.00,0.00,[ESPT] Fortress: 6,[ESPT] Clabsos: 10,M1 GARAND: 83,http://144.126.151.248:8010/#/gamescoreboard/7266
[ESPT] Clabsos,79,57,1.39,12,0.93,0.67,7,0,2,1,4.00,0.00,-TL- Bloody-Nine: 10,[ESPT] MACK: 12,"STG44: 65, GEWEHR 43: 6, KARABINER 98K: 5, M43 STIELHANDGRANATE: 2, MP40: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
[ESPT] WimZy,79,50,1.58,12,0.89,0.57,4,0,3,1,9.00,0.00,-TL- INF3RN0: 6,[ESPT] Striker: 6,"STG44: 36, GEWEHR 43: 31, MP40: 5, MG42: 2, KARABINER 98K: 2, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
CHMA | Butter Dog,75,41,1.83,13,0.85,0.47,4,1,0,0,9.00,0.00,-TL- Cheeks: 4,-TL-🆁🅰🆈🅲🅰🆂🆃: 6,"STG44: 63, KARABINER 98K: 6, SATCHEL: 5, PANZERSCHRECK: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
-TL- riley,73,31,2.35,15,0.83,0.35,4,0,3,1,11.00,-2.00,-TL- BrosefStalin: 7,[ESPT] Valhalla: 6,MG42: 73,http://144.126.151.248:8010/#/gamescoreboard/7266
[ESPT] TaKaHara,65,52,1.25,6,0.74,0.59,6,0,4,1,5.00,0.00,-TL- Sivs: 5,-TL-🆁🅰🆈🅲🅰🆂🆃: 7,"GEWEHR 43: 53, STG44: 5, M43 STIELHANDGRANATE: 4, MP40: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
[ESPT] HiSpeedHilly,65,50,1.3,7,0.75,0.57,5,0,5,1,9.00,0.00,-TL- INF3RN0: 6,Orticus: 7,"STG44: 28, GEWEHR 43: 20, MG42: 11, PANZERSCHRECK: 4, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7266
Boombawx,68,2,34,65,1.43,0.04,1,2,0,0,23.00,17.00,Dr Duke: 1,xFight4Libertyx: 8,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 52, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 13, 75MM CANNON [Sd.Kfz.171 Panther]: 3",http://144.126.151.248:8010/#/gamescoreboard/7265
[ESPT]Boomer,79,43,1.84,6,0.79,0.43,4,0,1,1,16.00,1.00,Sololess: 5,BoozyBB: 4,"M1 GARAND: 77, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7264
[ESPT] Glenar,70,34,2.06,12,1.2,0.58,3,6,2,1,6.00,0.00,WubaLubaWubWub: 3,Q36 Space Modulator: 7,"STG44: 36, SATCHEL: 28, M43 STIELHANDGRANATE: 5, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/7264
Chum,66,14,4.71,21,1.08,0.23,2,0,2,1,12.00,1.00,ReyKaoS: 2,ZeDoctor37: 6,"FG42: 44, STG44: 15, MG34: 4, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/7264
Soviet Slug,107,24,4.46,17,1.22,0.27,3,1,0,0,11.00,1.00,[ESPT] Gamalixious: 2,Ultracanaya: 7,"M1 GARAND: 96, BAZOOKA: 8, MK2 GRENADE: 2, Sd.Kfz.121 Luchs: 1",http://144.126.151.248:8010/#/gamescoreboard/7261
amoll32513,80,9,8.89,32,0.9,0.1,5,8,1,1,37.00,0.00,Roflberry: 5,Smiledoge: 5,"150MM HOWITZER [sFH 18]: 73, MP40: 6, M1A1 AT MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/7261
[ESPT] WimZy,70,44,1.59,12,0.8,0.5,5,2,0,0,7.00,0.00,TooManyTurtles: 3,Rodrigo F.: 7,"M1 GARAND: 62, SATCHEL: 3, BAZOOKA: 2, UNKNOWN: 1, MK2 GRENADE: 1, M97 TRENCH GUN: 1",http://144.126.151.248:8010/#/gamescoreboard/7261
Chum,69,20,3.45,19,0.91,0.27,3,1,1,1,13.00,1.00,IM A NICE GUY: 2,[ESPT]Boomer: 4,"MP40: 50, SATCHEL: 11, KARABINER 98K: 6, UNKNOWN: 1, PANZERSCHRECK: 1",http://144.126.151.248:8010/#/gamescoreboard/7261
TooManyTurtles,67,3,22.33,27,0.75,0.03,1,0,0,0,26.00,9.00,130pard: 1,InfernoPrince: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 43, COAXIAL MG34 [Sd.Kfz.171 Panther]: 23, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.126.151.248:8010/#/gamescoreboard/7261
Joh,89,7,12.71,62,1.09,0.09,2,1,0,0,47.00,2.00,nahoj_g: 2,GETgone: 7,"M1 GARAND: 88, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7252
[ESPT] WimZy,76,7,10.86,30,0.7,0.06,4,6,0,0,40.00,1.00,StateRapture: 2,gpfukeneh: 5,"150MM HOWITZER [sFH 18]: 52, GEWEHR 43: 13, M1 GARAND: 11",http://144.126.151.248:8010/#/gamescoreboard/7252
[ESPT] Ozzinator,74,26,2.85,10,0.86,0.3,3,1,0,0,12.00,0.00,Kuhndog94: 4,RVMIREZ: 6,"M1 GARAND: 72, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/7246
[ESPT] AlefSpear,67,26,2.58,29,0.8,0.31,4,0,2,1,18.00,0.00,Stinkymunkey: 4,poooterd: 4,"BROWNING M1919: 40, M1 GARAND: 23, UNKNOWN: 1, M3 KNIFE: 1, COLT M1911: 1, M1918A2 BAR: 1",http://144.126.151.248:8010/#/gamescoreboard/7245
[ESPT] WimZy,69,35,1.97,9,0.79,0.4,4,0,0,0,8.00,0.00,[ESPT] UsRanger: 4,[ESPR] VOLDIMIR: 5,"M1 GARAND: 66, UNKNOWN: 2, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/7243
[ESPT] Valhalla,128,25,5.12,14,1.46,0.29,3,0,0,0,10.00,1.00,[ESPT] WimZy: 3,krokodilchik: 6,SCOPED SVT40: 128,http://144.126.151.248:8010/#/gamescoreboard/7242
[ESPT] WimZy,79,23,3.43,14,0.9,0.26,3,0,0,0,10.00,1.00,[ESPT] Valhalla: 4,billypossumcods: 4,"MG42: 29, FG42 x4: 23, GEWEHR 43: 13, KARABINER 98K: 6, KARABINER 98K x8: 5, MP40: 2, STG44: 1",http://144.126.151.248:8010/#/gamescoreboard/7242
Evil Cookie (::),74,14,5.29,18,1.15,0.22,2,0,0,0,10.00,1.00,Walldo1 ♚: 2,Noob: 8,"SVT40: 72, MOSIN NAGANT 91/30: 2",http://144.126.151.248:8010/#/gamescoreboard/7242
Sololess,65,22,2.95,20,0.74,0.25,6,0,0,0,11.00,1.00,PAR: 3,PAR: 8,"STG44: 63, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/7242
